time,backscatter,seawater_scattering_coefficient,obs,lon,lat,depth,particulate
2021-03-10 06:15:37.304548352,0.0010999105416881474,0.0006353221032270574,3294694,-125.3896636,44.52894899,92.27088920772505,0.00046458843846108996
2021-03-10 06:15:38.432949248,0.001338644225315744,0.0006353358920786299,3294695,-125.3896636,44.52894899,92.39245487431661,0.0007033083332371142
2021-03-10 06:15:39.561325056,0.0016669032504123878,0.0006353478831839555,3294696,-125.3896636,44.52894899,92.51434943543512,0.0010315553672284323
2021-03-10 06:15:40.689720320,0.0011595929003184108,0.0006353607824148704,3294697,-125.3896636,44.52894899,92.63472657708034,0.0005242321179035405
2021-03-10 06:15:41.818124288,0.0010402254907859918,0.0006353727172163661,3294698,-125.3896636,44.52894899,92.74663573460785,0.0004048527735696257
2021-03-10 06:15:42.946547200,0.0014729307821906325,0.000635381463586339,3294699,-125.3896636,44.52894899,92.85643402240669,0.0008375493186042935
2021-03-10 06:15:44.074994688,0.001114829404335453,0.0006353890518722142,3294700,-125.3896636,44.52894899,92.95729073603506,0.00047944035246323886
2021-03-10 06:15:45.203350528,0.0011148291549961395,0.0006353973215791299,3294701,-125.3896636,44.52894899,93.05505417256319,0.00047943183341700966
2021-03-10 06:15:46.331722752,0.0010700662872180763,0.0006354047556925256,3294702,-125.3896636,44.52894899,93.15147683284016,0.0004346615315255507
2021-03-10 06:15:47.460112384,0.0011595913550764478,0.000635412032648806,3294703,-125.3896636,44.52894899,93.24665669124883,0.0005241793224276418
2021-03-10 06:15:48.588474368,0.0012043537868857783,0.0006354190580828989,3294704,-125.3896636,44.52894899,93.34573645442028,0.0005689347288028795
2021-03-10 06:15:49.716889600,0.0012341953895478495,0.0006354243567497553,3294705,-125.3896636,44.52894899,93.44947508538151,0.0005987710327980942
2021-03-10 06:15:50.845310464,0.0010999073557268477,0.0006354277703431579,3294706,-125.3896636,44.52894899,93.55854770314176,0.00046447958538368983
2021-03-10 06:15:51.973663232,0.001502771087091692,0.0006354298044155449,3294707,-125.3896636,44.52894899,93.66950790463453,0.000867341282676147
2021-03-10 06:15:53.102042624,0.0012341951920043627,0.0006354309085715087,3294708,-125.3896636,44.52894899,93.78346436824295,0.000598764283432854
2021-03-10 06:15:54.230195712,0.0011446698404031044,0.0006354330423675059,3294709,-125.3896636,44.52894899,93.89526980420237,0.0005092367980355985
2021-03-10 06:15:55.358302720,0.0011446697682168138,0.0006354354365325402,3294710,-125.3896636,44.52894899,94.00104388944678,0.0005092343316842736
2021-03-10 06:15:56.486428672,0.0012640366926373347,0.0006354395911842602,3294711,-125.3896636,44.52894899,94.10408473505356,0.0006285971014530745
2021-03-10 06:15:57.614534144,0.0012043529356489141,0.000635447290611829,3294712,-125.3896636,44.52894899,94.20439937769662,0.0005689056450370851
2021-03-10 06:15:58.742659584,0.0012938781352419618,0.0006354501983928473,3294713,-125.3896636,44.52894899,94.30066832891697,0.0006584279368491145
2021-03-10 06:15:59.870753792,0.0011446691439920091,0.0006354561398709294,3294714,-125.3896636,44.52894899,94.39910861713027,0.0005092130041210798
